facility_id,facility_name,full_address,location,point,latitude,longitude,altitude
503301,MARY BRIDGE CHILDREN'S HOSPITAL,"317 MARTIN LUTHER KING JR W BOX 5299 TACOMA,WA 98415","Riley Hospital for Children, Wilson Street, 46202-5816, Wilson Street, Indianapolis, Indiana, United States","(39.77749935, -86.17951774994127, 0.0)",39.77749935,-86.17951774994127,0.0
503302,SHRINERS HOSPITAL FOR CHILDREN,"911 WEST 5TH AVENUE SPOKANE,WA 99204","Shriners Hospital for Children, Shrine Way, 45267, Shrine Way, Cincinnati, Ohio, United States","(39.137292450000004, -84.50123999613407, 0.0)",39.137292450000004,-84.50123999613407,0.0
504002,BHC FAIRFAX HOSPITAL,"10200 NE 132ND ST KIRKLAND,WA 98034","Fairfax Hospital Blue Entrance, 22037, Virginia, United States","(38.8588684, -77.2261627, 0.0)",38.8588684,-77.2261627,0.0
504004,EASTERN STATE HOSPITAL,"850 MAPLE STREET - P O BOX  A MEDICAL LAKE,WA 99022","Eastern State Hospital, Maple Street, 99022, Maple Street, Medical Lake, Washington, United States","(47.571022400000004, -117.69747190364322, 0.0)",47.571022400000004,-117.69747190364322,0.0
504008,LOURDES COUNSELING CENTER,"1175 CARONDELET DRIVE RICHLAND,WA 99352","Lourdes Counseling Center, Carondelet Drive, 99354-2303, Carondelet Drive, Richland, Washington, United States","(46.28294555, -119.2811351857869, 0.0)",46.28294555,-119.2811351857869,0.0
504009,NAVOS - INPATIENT SERVICES,"2600 SOUTHWEST HOLDEN SEATTLE,WA 98126","Ferndene - Children and Young Peoples Inpatient Service, Moor Road, NE42 5PB, Moor Road, Prudhoe, England, United Kingdom","(54.94962165, -1.8404947444493918, 0.0)",54.94962165,-1.8404947444493918,0.0
504011,CASCADE BEHAVIORAL HOSPITAL,"12844 MILITARY ROAD SOUTH TUKWILA,WA 98168","Boucle des Cascades, 09390, Foix, Occitanie, France","(42.5894701, 1.795809, 0.0)",42.5894701,1.795809,0.0
504012,SMOKEY POINT BEHAVIORAL HOSPITAL,"3955 156TH ST NE MARYSVILLE,WA 98271","Smokey Point Animal Hospital, Smokey Point Boulevard, 09223, Smokey Point Boulevard, Marysville, WA, United States","(48.1487569, -122.18341151988196, 0.0)",48.1487569,-122.18341151988196,0.0
504013,RAINIER SPRINGS,"2805 NE 129TH ST VANCOUVER,WA 98686","Rainier Court, 89508, Nevada, United States","(39.68235, -119.980818, 0.0)",39.68235,-119.980818,0.0
504014,INLAND NORTHWEST BEHAVIORAL HEALTH,"104 W 5TH AVE SPOKANE,WA 99204","Inland Northwest Behavioral Health, West 4th Avenue, 99258, West 4th Avenue, Spokane, Washington, United States","(47.65184005, -117.41417855781455, 0.0)",47.65184005,-117.41417855781455,0.0
504015,SOUTH SOUND BEHAVIORAL HOSPITAL,"605 WOODLAND SQUARE LOOP SE LACEY,WA 98503","Sanford Behavioral Health Hospital, Labree Avenue South, 56701, Labree Avenue South, Thief River Falls, Minnesota, United States","(48.11607945, -96.18019618228439, 0.0)",48.11607945,-96.18019618228439,0.0
504016,WELLFOUND BEHAVIORAL HEALTH HOSPITAL,"3402 S 19TH ST TACOMA,WA 98405","San Antonio Behavioral Healthcare Hospital, Huebner Road, 78240, Huebner Road, San Antonio, Texas, United States","(29.51619925, -98.60486002948741, 0.0)",29.51619925,-98.60486002948741,0.0
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,"1 MEDICAL CENTER DRIVE MORGANTOWN,WV 26506","West Virginia State University, Dunbar Street, 25112, Dunbar Street, West Virginia, United States","(38.3793907, -81.76806034458825, 0.0)",38.3793907,-81.76806034458825,0.0
510002,GREENBRIER VALLEY MEDICAL CENTER,"1320 MAPLEWOOD AVENUE RONCEVERTE,WV 24970","Tripler Army Medical Center, Patterson Road, 96859, Patterson Road, Honolulu, HI, United States","(21.3600242, -157.8894948, 0.0)",21.3600242,-157.8894948,0.0
510006,UNITED HOSPITAL CENTER,"327 MEDICAL PARK DRIVE BRIDGEPORT,WV 26330","Springfield Hospital Center, 2nd Street, 21784, 2nd Street, Sykesville, Maryland, United States","(39.38629615, -76.95728865164321, 0.0)",39.38629615,-76.95728865164321,0.0
510007,ST MARY'S MEDICAL CENTER,"2900 1ST AVENUE HUNTINGTON,WV 25702","Fuller Medical Center, Rossville, Maryland, United States","(39.350073300000005, -76.48628381450351, 0.0)",39.350073300000005,-76.48628381450351,0.0
510008,BERKELEY MEDICAL CENTER,"2500 HOSPITAL DRIVE MARTINSBURG,WV 25401","Berkeley Medical Center, Moggill Road, 4069, Moggill Road, Brisbane City, Queensland, Australia","(-27.5065516, 152.9486692, 0.0)",-27.5065516,152.9486692,0.0
510012,PLEASANT VALLEY HOSPITAL,"2520 VALLEY DRIVE POINT PLEASANT,WV 25550","Pleasant Valley Hospital Heliport, Valley Drive, 25550, Valley Drive, Point Pleasant, WV, United States","(38.8686412, -82.12173444999999, 0.0)",38.8686412,-82.12173444999999,0.0
510013,REYNOLDS MEMORIAL HOSPITAL,"800 WHEELING AVE GLEN DALE,WV 26038","Reynolds Memorial Hospital, 444505, Washim, Maharastra, India","(20.1075767, 77.1455355, 0.0)",20.1075767,77.1455355,0.0
510022,CHARLESTON AREA MEDICAL CENTER,"501 MORRIS STREET CHARLESTON,WV 25301","Charleston Area Medical Center, 33rd Street Southeast, 25304, 33rd Street Southeast, Charleston, West Virginia, United States","(38.3300954, -81.60272322391152, 0.0)",38.3300954,-81.60272322391152,0.0
510023,WEIRTON MEDICAL CENTER,"601 COLLIERS WAY WEIRTON,WV 26062","Centers for Medicare & Medicaid Services, Woodlawn, Maryland, United States","(39.31812535, -76.76424986214745, 0.0)",39.31812535,-76.76424986214745,0.0
510024,MON HEALTH MEDICAL CENTER,"1200 JD ANDERSON DRIVE MORGANTOWN,WV 26505","Barnabas Health Medical Group - Monmouth Medical Center, 07748, Middletown Township, New Jersey, United States","(40.399569, -74.1196307, 0.0)",40.399569,-74.1196307,0.0
510029,THOMAS MEMORIAL HOSPITAL,"4605 MACCORKLE AVENUE SW SOUTH CHARLESTON,WV 25309","Thomas Vaidyan Memorial Hospital, ELAMPAL, 691322, ELAMPAL, Punalur, Kerala, India","(9.0205484, 76.8998232, 0.0)",9.0205484,76.8998232,0.0
510030,DAVIS MEDICAL CENTER,"812 GORMAN AVENUE ELKINS,WV 26241","Davis Lane, 78749, Texas, United States","(30.2086939, -97.8624064, 0.0)",30.2086939,-97.8624064,0.0
510031,ST FRANCIS HOSPITAL,"333 LAIDLEY ST CHARLESTON,WV 25301","Saint Francis Hospital, Montrose Street, 45214-1613, Montrose Street, Cincinnati, Ohio, United States","(39.127038049999996, -84.56119035583924, 0.0)",39.127038049999996,-84.56119035583924,0.0
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,"230 HOSPITAL PLAZA WESTON,WV 26452","Stonewall Jackson Memorial Hospital, Health Circle, 24450, Health Circle, Lexington, Virginia, United States","(37.7787034, -79.44102839173122, 0.0)",37.7787034,-79.44102839173122,0.0
510046,PRINCETON COMMUNITY HOSPITAL,"122 12TH STREET PRINCETON,WV 24740","Princeton Community Hospital, Morrison Drive, 24740, Morrison Drive, Princeton, West Virginia, United States","(37.36328465, -81.11323522944383, 0.0)",37.36328465,-81.11323522944383,0.0
510047,FAIRMONT REGIONAL MEDICAL CENTER,"1325 LOCUST AVENUE FAIRMONT,WV 26554","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
510048,LOGAN REGIONAL MEDICAL CENTER,"20 HOSPITAL DRIVE LOGAN,WV 25601","Sterling Regional Medical Center Heliport, South 7th Avenue, 80752, South 7th Avenue, Sterling, Colorado, United States","(40.6115856, -103.22114442480009, 0.0)",40.6115856,-103.22114442480009,0.0
510050,WHEELING HOSPITAL,"1 MEDICAL PARK WHEELING,WV 26003","Northwest Community Hospital Heliport, Emergency Drive, 60005, Emergency Drive, Arlington Heights, Illinois, United States","(42.06775425, -87.99348502552402, 0.0)",42.06775425,-87.99348502552402,0.0
510055,CABELL HUNTINGTON HOSPITAL INC,"1340 HAL GREER BOULEVARD HUNTINGTON,WV 25701","Huntington State Hospital Road, Huntington, West Virginia, United States","(38.414008100000004, -82.41364734470119, 0.0)",38.414008100000004,-82.41364734470119,0.0
510058,CAMDEN CLARK MEDICAL CENTER,"800 GARFIELD AVE PARKERSBURG,WV 26101","Valley Hospital Medical Center, Rose Street, 89106, Rose Street, Las Vegas, Nevada, United States","(36.163447500000004, -115.16661413378851, 0.0)",36.163447500000004,-115.16661413378851,0.0
510062,BECKLEY ARH HOSPITAL,"306 STANAFORD ROAD BECKLEY,WV 25801","L'Hospitalet-près-l'Andorre, 09390, Foix, Occitanie, France","(42.587865, 1.7980639, 0.0)",42.587865,1.7980639,0.0
510070,RALEIGH GENERAL HOSPITAL,"1710 HARPER ROAD BECKLEY,WV 25801","Raleigh General Hospital, Carriage Drive, 25801, Carriage Drive, Beckley, West Virginia, United States","(37.7875865, -81.20184229285712, 0.0)",37.7875865,-81.20184229285712,0.0
510072,WETZEL COUNTY HOSPITAL,"#3 EAST BENJAMIN DRIVE NEW MARTINSVILLE,WV 26155","Wetzel County Hospital Heliport, Paducah Drive, 26155, Paducah Drive, New Martinsville, West Virginia, United States","(39.68117605, -80.84870235, 0.0)",39.68117605,-80.84870235,0.0
510086,WELCH COMMUNITY HOSPITAL,"454 MCDOWELL STREET WELCH,WV 24801","Belhaven Hospital Community Garden, United Kingdom","(55.995936150000006, -2.5353648086364027, 0.0)",55.995936150000006,-2.5353648086364027,0.0
510091,CHARLESTON SURGICAL HOSPITAL,"1306 KANAWHA BOULEVARD EAST CHARLESTON,WV 25301","GMMMC(Sukkur Surgical Hospital), Sukkur, سندھ, پاکستان","(27.703327950000002, 68.83220093601844, 0.0)",27.703327950000002,68.83220093601844,0.0
511300,"BROADDUS HOSPITAL ASSOCIATION, INC","1 HEALTHCARE DRIVE MANSFIELD HILL PHILIPPI,WV 26416","Kasturi Hospitals, Room No.113 First Floor Andhra Pradesh Cotton Association Lakshmi Puram Main Road, 522007, Room No.113 First Floor Andhra Pradesh Cotton Association Lakshmi Puram Main Road, guntur, Andhra Pradesh, India","(16.3105455, 80.4366964, 0.0)",16.3105455,80.4366964,0.0
511301,WEBSTER COUNTY MEMORIAL HOSPITAL,"324 MILLER MOUNTAIN DRIVE WEBSTER SPRINGS,WV 26288","Western State Hospital Memorial Cemetery, United States","(47.173352, -122.55774328730163, 0.0)",47.173352,-122.55774328730163,0.0
511303,MINNIE HAMILTON HEALTH SYSTEM,"186 HOSPITAL DRIVE GRANTSVILLE,WV 26147","Prime West Health Systems, Hannah Avenue Northwest, 56601, Hannah Avenue Northwest, Bemidji, Minnesota, United States","(47.4995284, -94.9061276, 0.0)",47.4995284,-94.9061276,0.0
511304,SISTERSVILLE GENERAL HOSPITAL,"314 SOUTH WELLS STREET SISTERSVILLE,WV 26175","Almonte General Hospital, Harold Street, K0A 1A0, Harold Street, Mississippi Mills, Ontario, Canada","(45.2302707, -76.18731388327973, 0.0)",45.2302707,-76.18731388327973,0.0
511306,ROANE GENERAL HOSPITAL,"200 HOSPITAL DRIVE SPENCER,WV 25276","Almonte General Hospital, Harold Street, K0A 1A0, Harold Street, Mississippi Mills, Ontario, Canada","(45.2302707, -76.18731388327973, 0.0)",45.2302707,-76.18731388327973,0.0
511307,"GRAFTON CITY HOSPITAL, INC","1 HOSPITAL PLAZA GRAFTON,WV 26354","Civil Hospital, 380016, Ahmedabad, Gujarat, India","(23.051438349999998, 72.60511613793798, 0.0)",23.051438349999998,72.60511613793798,0.0
511308,"BRAXTON COUNTY MEMORIAL HOSPITAL, INC","100 HOYLMAN DRIVE GASSAWAY,WV 26624","Braxton County Memorial Hospital, Hoylman Drive, 26624, Hoylman Drive, West Virginia, United States","(38.66121605, -80.74854443867392, 0.0)",38.66121605,-80.74854443867392,0.0
511309,WAR MEMORIAL HOSPITAL INC,"1 HEALTHY WAY BERKELEY SPRINGS,WV 25411","Indiana World War Memorial Plaza, United States","(39.7719964, -86.1569912015764, 0.0)",39.7719964,-86.1569912015764,0.0
511310,SUMMERS COUNTY ARH HOSPITAL,"115 SUMMERS HOSPITAL ROAD HINTON,WV 25951","Summerside Airport, Aerospace Boulevard, C0B2A0, Aerospace Boulevard, Slemon Park, Prince Edward Island, Canada","(46.4406013, -63.8335991, 0.0)",46.4406013,-63.8335991,0.0
511311,HAMPSHIRE MEMORIAL HOSPITAL,"363 SUNRISE BOULEVARD ROMNEY,WV 26757","Gosport War Memorial Hospital, Bury Road, PO12 3PW, Bury Road, Gosport, England, United Kingdom","(50.793334599999994, -1.14809650370032, 0.0)",50.793334599999994,-1.14809650370032,0.0
511312,PRESTON MEMORIAL HOSPITAL,"150 MEMORIAL DRIVE KINGWOOD,WV 26537","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
511313,BOONE MEMORIAL HOSPITAL,"701 MADISON AVENUE MADISON,WV 25130","Memorial Stadium, South Providence Road, 65211, South Providence Road, Columbia, Missouri, United States","(38.93596595, -92.33323866893443, 0.0)",38.93596595,-92.33323866893443,0.0
511314,POCAHONTAS MEMORIAL HOSPITAL,"150 DUNCAN ROAD BUCKEYE,WV 24924","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
511315,POTOMAC VALLEY HOSPITAL,"100 PIN OAK LANE KEYSER,WV 26726","Potomac Valley Hospital Heliport, Pin Oak Lane, 26726, Pin Oak Lane, West Virginia, United States","(39.410393299999996, -79.00323802485417, 0.0)",39.410393299999996,-79.00323802485417,0.0
511316,GRANT MEMORIAL HOSPITAL,"117 HOSPITAL DRIVE PETERSBURG,WV 26847","Memorial Hospital Heliport, West Bluff Street, 53805, West Bluff Street, Town of Boscobel, Wisconsin, United States","(43.1335327, -90.70711455, 0.0)",43.1335327,-90.70711455,0.0
511317,PLATEAU MEDICAL CENTER,"430 MAIN STREET, WEST OAK HILL,WV 25901","Plateau Medical Center, Main Street, 25901, Main Street, Oak Hill, West Virginia, United States","(37.9721441, -81.14947130975023, 0.0)",37.9721441,-81.14947130975023,0.0
511318,"MONTGOMERY GENERAL HOSPITAL, INC","401 SIXTH AVENUE MONTGOMERY,WV 25136","General Hospital Irinjalakuda, general hospital irinjalakuda, hospital road, 680125, hospital road, Thrissur district, Kerala, India","(10.3478463, 76.21794440125173, 0.0)",10.3478463,76.21794440125173,0.0
511319,JEFFERSON MEDICAL CENTER,"300 SOUTH PRESTON STREET RANSON,WV 25438","Temecula Medical Center, Temecula, California, United States","(33.514397, -117.1599869680851, 0.0)",33.514397,-117.1599869680851,0.0
511320,JACKSON GENERAL HOSPITAL,"122 PINNELL ST RIPLEY,WV 25271","Jackson-Madison County General Hospital Heliport, West Forest Avenue, 38301, West Forest Avenue, Jackson, Tennessee, United States","(35.636846, -88.83078705, 0.0)",35.636846,-88.83078705,0.0
511321,ST JOSEPH'S HOSPITAL,"1 AMALIA DRIVE BUCKHANNON,WV 26201","St Joseph's School, Naval Hospital Road, GX11 1AA, Naval Hospital Road, Gibraltar, Gibraltar","(36.124768399999994, -5.3510349828419805, 0.0)",36.124768399999994,-5.3510349828419805,0.0
511322,SUMMERSVILLE REGIONAL MEDICAL CENTER,"400 FAIRVIEW HEIGHTS ROAD SUMMERSVILLE,WV 26651","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
514001,HIGHLAND HOSPITAL,"300 56TH STREET, SE CHARLESTON,WV 25304","Highland Hospital, 14620, City of Rochester, New York, United States","(43.1356858, -77.6067858, 0.0)",43.1356858,-77.6067858,0.0
514008,RIVER PARK HOSPITAL,"1230 SIXTH AVENUE HUNTINGTON,WV 25701","Valkenberg Psychiatric Hospital, Black River Parkway, 7704, Black River Parkway, Cape Town, Western Cape, South Africa","(-33.9388574, 18.48197054295707, 0.0)",-33.9388574,18.48197054295707,0.0
514009,MILDRED MITCHELL-BATEMAN HOSPITAL,"1530 NORWAY AVENUE HUNTINGTON,WV 25709","1530 Norway Avenue & Mildred Bateman Hospital, Norway Avenue, 25703, Norway Avenue, Huntington, WV, United States","(38.4112077, -82.4131706, 0.0)",38.4112077,-82.4131706,0.0
514011,HIGHLAND-CLARKSBURG HOSPITAL INC,"3 HOSPITAL PLAZA CLARKSBURG,WV 26301","Hospital Sultanah Hajjah Kalsom, Persiaran Dayang Indah, 39000, Persiaran Dayang Indah, Cameron Highlands, Pahang, Malaysia","(4.4668243499999996, 101.39101188167825, 0.0)",4.4668243499999996,101.39101188167825,0.0
514012,"WILLIAM R SHARPE, JR HOSPITAL","936 SHARPE HOSPITAL ROAD WESTON,WV 26452","William R Sharpe Jr Hospital, Hospital Plaza, 26452, Hospital Plaza, Weston, West Virginia, United States","(39.0408843, -80.4961853, 0.0)",39.0408843,-80.4961853,0.0
520002,ASCENSION ST MICHAELS HOSPITAL,"900 ILLINOIS AVE STEVENS POINT,WI 54481","Former Michael Reese Hospital, United States","(41.84210285, -87.61399288783933, 0.0)",41.84210285,-87.61399288783933,0.0
520004,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC,"700 WEST AVENUE SOUTH LA CROSSE,WI 54601",,,,,
520008,WAUKESHA MEMORIAL HOSPITAL,"725 AMERICAN AVE WAUKESHA,WI 53188","Waukesha Memorial Hospital Heliport, American Avenue, 53188, American Avenue, Waukesha, Wisconsin, United States","(43.01105215, -88.24269807398932, 0.0)",43.01105215,-88.24269807398932,0.0
520009,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS,"1506 S ONEIDA ST APPLETON,WI 54915",,,,,
520011,MARSHFIELD MEDICAL CENTER - RICE LAKE,"1700 WEST STOUT STREET RICE LAKE,WI 54868","Rice Medical Center, South Austin Road, 77434, South Austin Road, Eagle Lake, Texas, United States","(29.587688300000003, -96.34536814744169, 0.0)",29.587688300000003,-96.34536814744169,0.0
520013,SACRED HEART HOSPITAL,"900 W CLAIREMONT AVE EAU CLAIRE,WI 54701","Sacred Heart Hospital and Medical Center Expansion, Pilipinas / Philippines","(16.41726795, 120.5972859683122, 0.0)",16.41726795,120.5972859683122,0.0
520017,ST JOSEPH'S HOSPITAL,"2661 COUNTY HWY I CHIPPEWA FALLS,WI 54729","St Joseph's School, Naval Hospital Road, GX11 1AA, Naval Hospital Road, Gibraltar, Gibraltar","(36.124768399999994, -5.3510349828419805, 0.0)",36.124768399999994,-5.3510349828419805,0.0
520019,ASCENSION ST MARYS HOSPITAL,"2251 NORTH SHORE DR RHINELANDER,WI 54501","Marys Lane, 70774, Louisiana, United States","(30.22105, -90.834503, 0.0)",30.22105,-90.834503,0.0
520021,UNITED HOSPITAL SYSTEM,"6308 EIGHTH AVE KENOSHA,WI 53143","Willmar State Hospital Underground Tunnel System, 56201, Willmar, Minnesota, United States","(45.1412071, -95.0168343, 0.0)",45.1412071,-95.0168343,0.0
520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,"13111 N PORT WASHINGTON RD MEQUON,WI 53097","Ascension Columbia Saint Mary's Hospital Heliport, North Lake Drive, 53202, North Lake Drive, Milwaukee, WI, United States","(43.0609917, -87.88076754999999, 0.0)",43.0609917,-87.88076754999999,0.0
520028,THE MONROE CLINIC,"2005 5TH STREET MONROE,WI 53566","Star of the Sea Clinic, United Nations Drive, 231, United Nations Drive, Monrovia, Montserrado County, Liberia","(6.3285841, -10.8042437, 0.0)",6.3285841,-10.8042437,0.0
520030,ASPIRUS WAUSAU HOSPITAL,"333 PINE RIDGE BLVD WAUSAU,WI 54401","Aspirus Hospital Heliport, Pine Ridge Boulevard, 54401, Pine Ridge Boulevard, Wausau, WI, United States","(44.966863000000004, -89.6667908428818, 0.0)",44.966863000000004,-89.6667908428818,0.0
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,"410 DEWEY ST WISCONSIN RAPIDS,WI 54495",,,,,
520034,AURORA MEDICAL CTR MANITOWOC COUNTY,"5000 MEMORIAL DRIVE TWO RIVERS,WI 54241","Aurora Medical Center Heliport, Taylor Street, 54219, Taylor Street, Two Rivers, Wisconsin, United States","(44.1269874, -87.61535905, 0.0)",44.1269874,-87.61535905,0.0
520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,"2629 N 7TH ST SHEBOYGAN,WI 53083","Aurora Sheboygan Memorial Medical Center Heliport, North 6th Street, 53083, North 6th Street, Town of Sheboygan, Wisconsin, United States","(43.7721283, -87.7102834, 0.0)",43.7721283,-87.7102834,0.0
520037,MARSHFIELD MEDICAL CENTER,"611 ST JOSEPH AVE MARSHFIELD,WI 54449","Marshfield Medical Center-Neillsville, United States","(44.55431625, -90.61446946104599, 0.0)",44.55431625,-90.61446946104599,0.0
520038,AURORA MEDICAL CTR WASHINGTON COUNTY,"1032 E SUMNER ST HARTFORD,WI 53027","Aurora Medical Center, East Sumner Street, 53027, East Sumner Street, Hartford, Wisconsin, United States","(43.3184236, -88.36253772889688, 0.0)",43.3184236,-88.36253772889688,0.0
520041,DIVINE SAVIOR HEALTHCARE,"2817 NEW PINERY ROAD PORTAGE,WI 53901","Divine Savior Holy Angels High School, North 100th Street, 53225, North 100th Street, Wauwatosa, Wisconsin, United States","(43.0950801, -88.03939750630785, 0.0)",43.0950801,-88.03939750630785,0.0
520044,ST NICHOLAS HOSPITAL,"3100 SUPERIOR AVE SHEBOYGAN,WI 53081","St Nicholas Hospital, Campbell Street, 100242, Campbell Street, Lagos, Lagos, Nigeria","(6.4492553, 3.397659761433296, 0.0)",6.4492553,3.397659761433296,0.0
520045,THEDACARE REGIONAL MED CTR - NEENAH,"130 2ND ST NEENAH,WI 54956",,,,,
520049,BELLIN MEMORIAL HOSPITAL,"744 S WEBSTER AVE GREEN BAY,WI 54305","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,"2323 N LAKE DR MILWAUKEE,WI 53211","Ascension Columbia Saint Mary's Hospital Heliport, North Lake Drive, 53202, North Lake Drive, Milwaukee, WI, United States","(43.0609917, -87.88076754999999, 0.0)",43.0609917,-87.88076754999999,0.0
520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,"707 14TH ST BARABOO,WI 53913",,,,,
520059,AURORA MEMORIAL HOSPITAL BURLINGTON,"252 MCHENRY ST BURLINGTON,WI 53105","Aurora Memorial Hospital of Burlington, Randolph Street, 53105, Randolph Street, Burlington, Wisconsin, United States","(42.672904900000006, -88.28114156795328, 0.0)",42.672904900000006,-88.28114156795328,0.0
520062,OCONOMOWOC MEMORIAL HOSPITAL,"791 E SUMMIT AVE OCONOMOWOC,WI 53066","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
520063,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,"3200 PLEASANT VALLEY ROAD WEST BEND,WI 53095","St Joseph's Community Hospital, Derrymihan West, P75 AV90, Derrymihan West, Castletownbere, Éire / Ireland","(51.65201285, -9.901050226703996, 0.0)",51.65201285,-9.901050226703996,0.0
520066,MERCY HEALTH SYSTEM CORP,"1000 MINERAL POINT AVE JANESVILLE,WI 53548","Henry Ford Health System Corporate Office, Detroit, Michigan, United States","(42.36432, -83.07643985976095, 0.0)",42.36432,-83.07643985976095,0.0
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,"1221 WHIPPLE ST EAU CLAIRE,WI 54703","Mayo Clinic Health System – Eau Claire, Bellinger Street, 54703, Bellinger Street, Eau Claire, Wisconsin, United States","(44.8137442, -91.51209929961368, 0.0)",44.8137442,-91.51209929961368,0.0
520071,FORT MEMORIAL HOSPITAL,"611 SHERMAN AVE E FORT ATKINSON,WI 53538","Fort Atkinson Memorial Hospital Heliport, North 4th Street, 53538, North 4th Street, Fort Atkinson, Wisconsin, United States","(42.93201575, -88.82795339994848, 0.0)",42.93201575,-88.82795339994848,0.0
520075,ST VINCENT HOSPITAL,"835 S VAN BUREN ST GREEN BAY,WI 54301","St. Vincents Hospital, Boundary Street, 2021, Boundary Street, Woollahra Municipal Council, New South Wales, Australia","(-33.88056765, 151.22056400966432, 0.0)",-33.88056765,151.22056400966432,0.0
520076,MARSHFIELD MEDICAL CENTER - BEAVER DAM (MMC-BD),"707 S UNIVERSITY AVE BEAVER DAM,WI 53916",,,,,
520078,ASCENSION ST FRANCIS HOSPITAL,"3237 S 16TH ST MILWAUKEE,WI 53215","South San Francisco Avenue, 70737, Gonzales, Louisiana, United States","(30.214344, -90.896949, 0.0)",30.214344,-90.896949,0.0
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,"700 SOUTH PARK ST MADISON,WI 53715","SSM Health St. Mary's Hospital - Heliport, Bellevue Avenue, 63143, Bellevue Avenue, Richmond Heights, MO, United States","(38.6332324, -90.31156007181542, 0.0)",38.6332324,-90.31156007181542,0.0
520087,GUNDERSEN LUTHERAN MEDICAL CENTER,"1910 SOUTH AVE LA CROSSE,WI 54601","Lutheran Medical Center Heliport, West Lutheran Parkway, 80033, West Lutheran Parkway, Wheat Ridge, CO, United States","(39.76590805, -105.0926490078372, 0.0)",39.76590805,-105.0926490078372,0.0
520088,ST. AGNES HOSPITAL HOSPICE,"430 E DIVISION ST FOND DU LAC,WI 54935","St Kentigern's Hospice, Upper Denbigh Road, LL17 0RS, Upper Denbigh Road, St Asaph, Cymru / Wales, United Kingdom","(53.2514293, -3.433587674732555, 0.0)",53.2514293,-3.433587674732555,0.0
520089,MERITER HOSPITAL,"202 S PARK ST MADISON,WI 53715","Meriter Hospital Helipad, South Brooks Street, 53715, South Brooks Street, Madison, Wisconsin, United States","(43.0658603, -89.40207329929021, 0.0)",43.0658603,-89.40207329929021,0.0
520091,HOWARD YOUNG MEDICAL CENTER,"240 MAPLE ST WOODRUFF,WI 54568","Howard Young Medical Center Heliport, Poplar Street, 54568, Poplar Street, Woodruff, Wisconsin, United States","(45.8941131, -89.70407505508877, 0.0)",45.8941131,-89.70407505508877,0.0
520095,SAUK PRAIRIE HOSPITAL,"260 26TH STREET PRAIRIE DU SAC,WI 53578","Prairiedale No. 321, S0L 2Z0, Saskatchewan, Canada","(51.75098095, -109.54842811430589, 0.0)",51.75098095,-109.54842811430589,0.0
520096,ASCENSION ALL SAINTS HOSPITAL,"3801 SPRING ST RACINE,WI 53405","Alex or Middle Island, Saint Helena, Ascension and Tristan da Cunha","(-37.4110206, -12.479077110870104, 0.0)",-37.4110206,-12.479077110870104,0.0
520097,ST MARY'S HOSPITAL MEDICAL CENTER,"1726 SHAWANO AVE GREEN BAY,WI 54303","Saint Mary's Hospital and Medical Center Heliport, North 6th Street, 81502, North 6th Street, Grand Junction, CO, United States","(39.0898631, -108.56286520775512, 0.0)",39.0898631,-108.56286520775512,0.0
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,"600 HIGHLAND AVENUE MADISON,WI 53792","University of Wisconsin Hospital and Clinics Heliport, Overlook Terrace, 53792, Overlook Terrace, Shorewood Hills, Wisconsin, United States","(43.0760278, -89.4317177505853, 0.0)",43.0760278,-89.4317177505853,0.0
